mean_voltage,max_voltage,min_voltage,mean_temperature,max_temperature,mean_current,duration,Capacity
3.3570684734893477,4.1689267149519535,2.470530852621601,8.5880890540764,12.849012968534735,-0.9458548848985765,4440.531,1.1320498900328944
3.3691516897861753,4.191753022543457,2.4800604125308974,8.520717953543993,11.44307926801482,-0.9389122330771017,4416.547,1.117010176215815
3.3578225461504885,4.192116566565046,2.482310382215253,8.509426489984776,12.895633770945397,-0.9483861774789661,4382.937,1.120043039721982
3.3676285575809373,4.192241727517348,2.499914991218416,8.454153696786289,11.573902587010837,-0.9414049088928775,4347.453,1.1059773445917065
3.372493003925355,4.151696493245396,2.47468810834507,8.476574571858773,11.984288635557064,-0.9331169601303769,4746.5,1.1907902374762016
3.382136756328252,4.173641970261601,2.4936019875098454,8.567006275916873,12.836265571184011,-0.9478477265636571,4679.156,1.2012387088454022
3.383822718764627,4.194390827243979,2.4794043785439617,8.607327084258758,12.655987301395294,-0.956443523785203,4596.578,1.1906909549024802
3.3860339727551585,4.194161811786053,2.495823360233662,8.707959029152644,12.20963360823446,-0.9528668500629852,4544.641,1.1764375730308343
3.3841395923852935,4.194190653204952,2.4834980820953168,9.003534328496398,12.780134013784457,-0.9523529313575727,4526.938,1.1628110372792353
3.3827771801616184,4.194292935889806,2.4920392941768497,9.02852617906244,12.658108002877777,-0.9518066439769568,4487.438,1.1516152840582583
3.364536091766799,4.146356741131726,2.488243242390158,9.027729535660669,13.24936801902594,-0.9517057744990748,4513.312,1.1583673498348623
3.3787603150369994,4.172368631167838,2.498187334581169,9.071608131387514,13.102537521023756,-0.9457722537487265,4568.438,1.1692285288386206
3.38042492580436,4.193697451503613,2.4982213366801296,9.050284055951,13.019156020970016,-0.9517682668620395,4499.656,1.1588148476218465
3.3757552328187086,4.193432136090228,2.4715997205282143,8.986064263951343,12.612257184300963,-0.9577750037054298,4430.984,1.1439588147705455
3.3744651760728988,4.193707973256604,2.4972991957929973,9.036875447987502,12.968805846071126,-0.9541869981546398,4411.141,1.1383941068159398
3.3850807989789566,4.166980224197571,2.475863858583421,9.095394308322597,13.123905320087225,-0.9269695970852067,4883.312,1.2213102850395667
3.3900890450634233,4.175112042490111,2.482088014003299,9.009063913586548,13.179418154583676,-0.9526683776410486,4663.907,1.2031062978889062
3.3919885847746993,4.195168632438667,2.484545959502679,8.958051495293551,12.742282067813369,-0.9591403423116251,4581.328,1.1897147112197684
3.3862399608298266,4.19482784099826,2.481724014979985,8.972563208541265,13.23162562344335,-0.9554277687381623,4553.031,1.177422568842014
3.383817098626054,4.194470276921028,2.475682459777723,9.037146843138395,12.857920538298638,-0.9577201485364993,4486.5,1.158443027293818
3.3818846696550433,4.194180006661532,2.4992087242533025,9.009035929017505,12.67528068575023,-0.9573123780210179,4450.625,1.1567087516841796
3.3507147228969534,4.203467627142882,1.990881848788414,9.485217152757082,15.71039018923076,-0.6795680439600006,6436.141,1.0819793880779518
3.343710562419324,4.16699885717682,1.987597263698,9.412485833762908,16.327881769438125,-0.6847946624076122,5650.265,0.927952404748273
3.357113032625278,4.187894400053388,1.9885380767186824,9.14441346005273,16.190453016227536,-0.6646163130202214,5590.907,0.885193608411576
3.358646172572514,4.188401226248918,1.969241613952096,9.074180330499932,16.44564599364816,-0.6509315601298676,5543.61,0.8581010699478283
3.3660643885240518,4.188303916193977,1.9830542841988097,9.063698357219925,16.652821920677077,-0.6402275004489041,5499.046,0.8409352213456689
3.367910347978234,4.18828020412361,1.980464521626357,9.076577071060372,16.626045153527933,-0.6317025380405665,5461.219,0.8245471942901911
3.357745333360116,4.115223647482973,1.9822192378370669,9.265023738219778,16.231693733501764,-0.6176226155232352,5451.281,0.7935960418803983
3.3696607473704705,4.166319111887713,1.9987122390470569,9.339350112299787,16.185673883928935,-0.627554191403777,5468.062,0.8183676087159205
3.3747312015520436,4.188858082816243,1.97927314966301,9.308634523153344,16.52621032903044,-0.6227956362441027,5411.297,0.7977644276409412
3.381799182114607,4.189052979187811,1.9640518711887227,9.254145206672922,15.196414604557985,-0.6164358149352739,5369.703,0.7993777411831636
3.385176591409285,4.189280705297697,1.9965583229383292,9.291749311540086,16.354435553014117,-0.6124951744838439,5327.406,0.7783107440628891
3.3813096388474886,4.189527524041756,1.9676140964966768,9.310447961834724,15.57016420519042,-0.6120748119063896,5299.266,0.7803738231239117
3.3490369985986668,4.097057578524458,1.98770164017674,9.29775486780575,16.481904111846188,-0.6158982943710155,5367.172,0.7713058245640294
3.3694542187312684,4.166427487441078,1.99572402940065,9.245632947295453,16.686364651804713,-0.625377064856349,5406.812,0.795279016979026
3.3771129586319466,4.189116912804917,1.9723902186884,9.21860683892004,16.527315358470222,-0.6180221346577055,5353.094,0.7824128169919247
3.382104218416538,4.189394418073402,1.976007577264544,9.19413015419709,16.325076195754107,-0.6121745879630046,5280.031,0.7649414992231182
3.3859954600090036,4.189251613691141,1.9786838559411903,9.188267060937262,16.18780234880546,-0.6064321892488668,5248.593,0.7544899426779375
3.3830345538672018,4.18999236240837,1.9866467601774969,9.211910760834266,16.54868871782283,-0.6063996219926951,5203.375,0.7504048978314295
3.37881379914347,4.165973150657214,1.9915335628511552,9.15685740939557,15.893386512216576,-0.6022530715841198,5166.812,0.7407258109620256
3.389059266953008,4.195641973763218,1.9935644864605024,9.104538013834128,16.273556126855052,-0.5861859230293525,5340.281,0.7308525593793626
3.3783919657677504,4.189381114418313,1.9937078109097683,9.196243634400288,16.57769275391533,-0.6037251705699035,5103.0,0.7287255851177903
3.3779346242690624,4.189726548094093,1.984098818516829,9.224293881462565,16.451931737613187,-0.6039804007945984,5051.172,0.7161023377036263
3.3727225247575885,4.166289777836687,1.9818309446595743,9.239291915944644,16.660404158556567,-0.6017545658130975,5027.563,0.7129204834988017
3.380735960428841,4.189756191273931,1.9984963466197727,9.220514425854448,16.192781213892964,-0.6038091172028306,4993.765,0.7141991829499618
3.3889133424072204,4.1890449974281685,1.9886589228929203,9.140591023627803,14.742856005940368,-0.6004829437675547,4962.469,0.7190570819844222
3.3855430731736647,4.189274783071479,1.983664414073366,9.05273466167465,14.693521549329,-0.6033075067931543,4907.859,0.7173975428775917
3.375688256474184,4.189518201774546,1.9705703151314151,9.311519157220646,15.86983818237976,-0.6065620900458145,4888.656,0.7071027496463946
3.37794278508875,4.166301702021804,1.971779249329659,9.167853966731156,14.829662137922766,-0.601440239072105,4866.25,0.703531206505542
3.373558298075209,4.19002918934191,1.9938420365930107,9.287848514483294,15.906462051621896,-0.6098007335968902,4836.125,0.6941108278958862
3.368742642573582,4.1895524054233135,1.9993629637641337,9.322184761530549,16.353770501511462,-0.6120661413012833,4801.485,0.6914114388869608
3.3718000664169727,4.189008492340535,1.9932756058141663,9.289681276195049,15.076528277493722,-0.6132829070943792,4760.938,0.6971551798505504
3.366360304166582,4.189696962609597,1.9801057444800891,9.365909184464234,16.045850353764667,-0.6139518980958842,4740.907,0.6832460217432723
3.342277843498783,4.0900107068393625,1.9944009127947364,9.328022708662925,16.24823467681854,-0.6004805193877815,4914.532,0.6822029317493292
3.3722684174392836,4.166284738890519,1.9913126738513705,9.373114023056761,15.761879553141288,-0.6129419979147948,4998.656,0.7289529213213379
3.357634548884028,4.188598948796885,1.9818085465777888,9.306835708093752,16.349393593197068,-0.6242152942509949,4890.015,0.7139321758287004
3.3697954619483568,4.188722662834883,1.999993313622792,9.339526786032339,16.22246271510604,-0.6139171694764338,4842.11,0.6957731747455482
3.3766733742445987,4.188679542275547,1.97465958029416,9.1327535688995,14.780023826016944,-0.6092419901647167,4798.281,0.7018312962317095
3.356692310359256,4.1894790557667125,1.978180955008712,9.343849839453913,16.357147782799643,-0.6214369612467493,4739.188,0.6911808244378487
3.3716599583869122,4.165443751495042,1.9845097801200728,9.257582649630315,15.304013119865168,-0.6049628311237817,4733.156,0.6843279752855028
3.358461612325261,4.189848639216605,1.9921664972023336,9.38425161776499,16.298057069520368,-0.620638817556179,4670.61,0.6741394908812485
3.3733153872943236,4.165425573897933,1.9991203083414104,9.144982402264807,15.088230300481198,-0.6013875939812509,4635.0,0.6670070174301739
3.367632771675607,4.188987638858462,1.9790832878431532,9.26257479341655,15.201775291002932,-0.6146269558442435,4615.86,0.6804085117374855
3.363321307304569,4.189580414945199,1.9986367632788744,9.40011028670591,15.820509282900383,-0.6171094630530605,4580.75,0.6617864063235485
3.346491714827562,4.16611714089707,1.9713723245890475,9.419332811255556,15.58071439830652,-0.6209228615247188,4557.406,0.6623168733492338
3.3599039237162853,4.188826402459722,1.98430560045228,9.207828068558017,14.525034072927795,-0.6204303388657685,4524.032000000007,0.6679358357181778
3.349639562276425,4.189296725569063,1.9946795397137125,9.478974220669317,16.256345838594637,-0.6244948594173985,4502.938,0.6488990885270688
3.352423027875088,4.189791506946971,1.9789936656967484,9.37536325812961,15.916519503570711,-0.6219881914832105,4483.094,0.6503639129625527
3.3563090390508155,4.189224626327275,1.9690947658783289,9.348977069227304,15.322696472607957,-0.6249048536030644,4448.36,0.6572077690202801
3.340602870094091,4.165757111360098,1.9951107736579323,9.539830147989116,16.435471374813734,-0.6235638134980177,4440.531,0.6363517458476216
3.348511229053965,4.188761935596181,1.965197509539028,9.436879605277216,14.7528730574534,-0.627718646983615,4416.547,0.6536449360948587
3.3328844784891074,4.188802708146619,1.9820270227741767,9.4879310296259,16.57328291132994,-0.6340722598435242,4382.937,0.6391428272150887
3.3518219079975298,4.18882331762149,1.9731005832473116,9.300314416191522,14.528444176948046,-0.626972097350462,4347.453,0.6482206049496236
3.268327350028982,4.189363830091343,1.9974420919351863,10.076022301978172,15.828293567742277,-0.7596521990041524,3581.188,0.6287957471922729
3.3368580984170784,4.087899947377259,1.9759474231215743,9.254842453288928,15.05093934814998,-0.5857626315966499,4746.5,0.6380571850193401
3.339305489603821,4.164689190245494,1.9944210992064384,9.58411609363967,16.878888140585346,-0.6234849422351091,4679.156,0.6554825047832906
3.339570448565296,4.1883794105875705,1.972391693643957,9.566905713744635,16.752865016509336,-0.625755737381111,4596.578,0.6484934835397033
3.3451677206996573,4.188367290905127,1.9932621672542288,9.486246140892044,16.630725230629476,-0.6206303941303277,4544.641,0.6454071687844921
3.3544794166161487,4.189241965038727,1.9848873247448808,9.492943245052498,15.270710849004711,-0.6149058946531849,4526.938,0.6427008031845645
3.3411905698302573,4.189229122156955,1.9683654551310577,9.621291466671476,16.438070093673065,-0.6208754134190153,4487.438,0.6352454880802477
3.3372444928972818,4.106243161598799,1.9924043536128275,9.480811280043975,15.659914658719188,-0.5953707956325988,4513.312,0.6156760019587869
3.3510332188429146,4.132596928052376,1.9776141524479487,9.448949676434,15.265721279585906,-0.5897510821772117,4568.438,0.6170833682807023
3.3573066817086326,4.18912672162077,1.996982635601323,9.522656892771677,15.459947276103474,-0.612901822920554,4499.656,0.6434227390858672
3.3367004271481884,4.18937088770508,1.9822999400765693,9.570096566546104,16.472719613709117,-0.6232202673264151,4430.984,0.6278124433742752
3.3507625069372007,4.189359078886884,1.9703495135592828,9.488568418373822,15.321947787344948,-0.6137007803105949,4411.141,0.6290078315253372
3.3452602996349197,4.107093365455889,1.980504790064301,9.378195494421618,15.469187485474004,-0.5721341781091527,4883.312,0.6266355568292261
3.3478192813331984,4.165486716481237,1.9754246490329652,9.495184531517388,15.90915813248566,-0.6067408181545574,4663.907,0.6495813516716594
3.3500352436555985,4.189250217496488,1.9843068510361204,9.474914433741436,16.128312311530546,-0.6091205801279866,4581.328,0.6337485177966306
3.3590566596536764,4.189075663187289,1.9881721268958945,9.411639640493867,15.803292200329722,-0.5996804433722752,4553.031,0.6298550929085645
3.3495911750877263,4.189728966453982,1.9809529177782503,9.476832839675836,15.46350630780127,-0.6062605227298314,4486.5,0.6183063778386736
3.3462597198775272,4.189240671585531,1.9697892783360584,9.49822266009937,16.26952559815265,-0.6055249640579493,4450.625,0.6069476168507777
3.4658606296374312,4.223690952621402,2.6876065414465464,7.9114909421254485,10.85194413164328,-0.9275960004271296,6436.141,1.6579955793677608
3.4593246298099665,4.161851896835355,2.6835427959445024,7.958927971485882,10.829468947828506,-0.95963764625613,5650.265,1.5076933476098775
3.4552294701778714,4.175466417206107,2.6769979855651798,7.708927821830712,11.053444137693344,-0.9640819411783536,5590.907,1.4989223343608031
3.4575807060974952,4.174693750587349,2.6934384147921957,7.711890755969547,10.582379295049948,-0.9590403279797144,5543.61,1.4782919502497789
3.4576403855897397,4.174741021763634,2.6967591738883163,7.733691649876036,10.227762694291696,-0.9561581387967848,5499.046,1.461856891390611
3.4540569996464043,4.174511213058054,2.6855475478766424,7.713793706750157,10.448166696977866,-0.95562492940014,5461.219,1.4509592706473475
3.436367401137892,4.14121689573938,2.691750203742161,7.8513931260036465,11.087645565750543,-0.9577937939731281,5451.281,1.451746997147108
3.4466304878843594,4.158004815622747,2.689384375743919,7.905320525605018,10.331525897326843,-0.9502347980955429,5468.062,1.444392866287476
3.4469353939775913,4.173957792716822,2.6855540838129546,7.847675607740912,10.695473118282326,-0.95236200437101,5411.297,1.432738323965376
3.4438356242957933,4.173757067290182,2.689152622424136,7.926506175979814,10.588614300598088,-0.9494102232020358,5369.703,1.417241201438662
3.4417182002819104,4.172904801080625,2.678956108681276,7.937097401174621,10.7107611721746,-0.9492095088363941,5327.406,1.4057559944573452
3.439456123966976,4.173032965850683,2.688287422782237,7.9661274485105595,10.52686289722462,-0.9438502376761829,5299.266,1.3902706269897065
3.4300387550398135,4.133304141515335,2.680621623320638,7.886742523689043,10.680714357791624,-0.9514090951270098,5367.172,1.4196659307880326
3.442487347026378,4.156655311996452,2.693587841641054,7.810373532807223,10.479304841863389,-0.9441558237541219,5406.812,1.4190563985232272
3.4434500367152183,4.172913024979518,2.6905447145318244,7.869709498966687,10.378581035006627,-0.943749133811343,5353.094,1.404272356704056
3.4369770767738053,4.172334722190024,2.6889512479861937,7.873285917762758,10.851484720266557,-0.948030574788209,5280.031,1.3916140490958342
3.4351167375068576,4.171533861821569,2.6767423992621824,7.888295790156799,10.70498211965856,-0.9424402883201639,5248.593,1.3749618350294734
3.4352880614818906,4.172113180559959,2.692752260117709,7.90514873318139,10.26828159930382,-0.936561624298611,5203.375,1.3545155713071164
3.426473499744202,4.152547964911409,2.69610071870072,7.9278743808781424,10.42028909453994,-0.9359740520534714,5166.812,1.3440223073315984
3.4231723044699156,4.176821150785954,2.6813752744142234,7.950376644939932,11.025933551300648,-0.9249433480673207,5340.281,1.372384475860572
3.428797713311107,4.171686901258687,2.6946752970811247,7.891054732187375,10.196289899952207,-0.9296783941589581,5103.0,1.318410575267441
3.4246615589655973,4.172000465131976,2.6954700046169733,7.911933312913009,10.67776116366158,-0.9340469067277114,5051.172,1.3112727599578604
3.420260120001828,4.151092092342163,2.696945913635699,7.9731250548171255,10.197605675555666,-0.9282929869770825,5027.563,1.2970172419001187
3.4176468335228454,4.171107672675929,2.678219557836974,7.988820643678426,10.817583822184044,-0.9361639727698597,4993.765,1.2995219526631718
3.4172601086559014,4.170406220123355,2.6929901554909765,7.990220402102304,10.516072793190034,-0.9299928998106647,4962.469,1.2826154066729571
3.4115448650857543,4.169460748536267,2.684969781882089,7.882690956878554,10.549697060839051,-0.934806579329965,4907.859,1.2752890152407
3.4065891490442124,4.170165006607723,2.6836073579697186,8.054682377673142,11.262651366620426,-0.9370645194852636,4888.656,1.2735572473264072
3.404850768576602,4.148906074950599,2.6880496504528555,7.989516678064296,10.67022537319244,-0.9310772172053213,4866.25,1.2594114333938535
3.4037388246513496,4.170272562112315,2.6866245843324728,8.031961049301984,11.290252755528313,-0.9394586031577282,4836.125,1.2631632585495876
3.4068285577090975,4.170271899546104,2.698617918096401,8.043229181254354,10.973350060572036,-0.9358379166065879,4801.485,1.2491717310136363
3.4086789774100317,4.169452174938924,2.699107325579607,8.03181115051043,10.3391489283262,-0.9322392887454545,4760.938,1.233984347835307
3.3973450050321667,4.170146996930818,2.6835548325192,8.097013437245893,11.22843469416495,-0.9406998132859437,4740.907,1.240031992028868
3.3993392010348766,4.12494331073437,2.681569834191177,8.022533123805395,11.142187018109254,-0.9537093572867028,4914.532,1.30370857198071
3.4116534333763227,4.151287967783268,2.683679055503892,8.108172025448226,11.266783334689707,-0.9460022622334843,4998.656,1.315055963470538
3.417645007960136,4.170265534323388,2.682654869893668,7.8977220071348055,10.42585253276335,-0.9477332619889278,4890.015,1.2888738300982074
3.4079105797438367,4.170979556153871,2.682384467590376,8.04149350152151,11.216029100406416,-0.955996398502354,4842.11,1.2877137595885193
3.407164499269471,4.169424514471797,2.686240486840372,7.954120438181095,10.782099455149345,-0.9495988780290303,4798.281,1.2673379985315465
3.411264697940678,4.170624380836064,2.6969281633328235,7.997450587692992,10.321202935071105,-0.9487217927497306,4739.188,1.250594345697306
3.399055092260418,4.149740744130536,2.697244348677796,8.033089769228212,10.97070399517944,-0.9484783034454789,4733.156,1.2487131179395878
3.397998613644679,4.170538290499679,2.682663772646134,8.032822875095608,11.121182366824469,-0.960288282497019,4670.61,1.248002326082933
3.3968749308721438,4.170102316006519,2.6897565950033164,7.971994643634386,10.805368665446066,-0.9538841832821683,4635.0,1.2300895244599586
3.3949285391136215,4.169002458595089,2.6851150517360427,7.985840586212385,10.90427632418744,-0.9534653843148169,4615.86,1.2244197121500937
3.3923053503439844,4.169722967056448,2.691698678764574,8.055923800450703,11.177549576040898,-0.9561814714709561,4580.75,1.2186682845116386
3.393507466288284,4.147796072295514,2.688395997689043,7.982156595851859,10.375532122783676,-0.949495711589349,4557.406,1.2037865236033616
3.397997936501643,4.16937546220786,2.696650926823416,7.842796481143621,10.314092555911314,-0.9491950189128958,4524.032000000007,1.1947642300832226
3.3882925257712984,4.170164354666364,2.6969697387700067,8.079939832789865,11.367431862943256,-0.9617018565505489,4502.938,1.2052091893871495
3.3877256181336417,4.169926901474105,2.6967087456075824,8.064765751727984,11.06954549641082,-0.9582791920312705,4483.094,1.1955746593628465
3.3892443793813447,4.169479557902343,2.6919470298999477,8.047690080561159,10.977331626368253,-0.9604573336465301,4448.36,1.1888497102149884
3.379247569665043,4.1466990810536295,2.686563173222129,8.077528255423264,11.25041370680882,-0.964049565042912,4440.531,1.1915605250807406
3.3916390352444328,4.168333177873153,2.696173744376241,7.993540199499143,10.261913330935936,-0.954156405475968,4416.547,1.1726587153109655
3.3795641863547807,4.1690272272079385,2.687805922420921,7.973181959906695,11.209451387068038,-0.9703946548779708,4382.937,1.1841133872494156
3.3905357196785717,4.169215137661718,2.6954427225266566,7.915947250994455,10.39465598668322,-0.9568118198331175,4347.453,1.1576825122317769
3.3909861606032004,4.135364610542779,2.6861121256233056,7.938268366482139,10.71880829888557,-0.9536560997964092,4746.5,1.259355851168598
3.3970417211274984,4.1506494675081695,2.6816961536149058,8.024531067354474,11.267543040114028,-0.9718532283937391,4679.156,1.265883375278026
3.4053897793262036,4.170594556050919,2.6935260886313634,8.026701986317695,10.977215485451683,-0.9745908346175696,4596.578,1.247259867318412
3.4044637089502996,4.170902199360611,2.6819098951639786,8.083086131954136,10.698980931953203,-0.9743182693533817,4544.641,1.232808747256218
3.40066115678775,4.1707733769162845,2.6836569825858465,8.282945581406354,11.200778779435032,-0.9773202136961056,4526.938,1.2319592783041904
3.399557901522936,4.170606882649154,2.686405541586876,8.296254318972048,11.067122162658642,-0.9769934301900784,4487.438,1.220785786262778
3.3869933616946555,4.128047138171167,2.685608364298082,8.280354632475289,11.217197558663642,-0.9767440428637847,4513.312,1.2275441303266783
3.3947531020283486,4.150268203613492,2.685972991906515,8.346898191755683,11.59325762914515,-0.9738169504529767,4568.438,1.2386788414290355
3.3979955411966936,4.1705243721131415,2.689198249643033,8.337878264565942,11.534047303435644,-0.9802233649908892,4499.656,1.2283577755407058
3.399587991995103,4.170294880009359,2.6983204775942364,8.259622932500356,10.92572543982624,-0.9801797978590467,4430.984,1.2095481507570451
3.395118621843109,4.170568686817898,2.693240203211685,8.290496900072908,11.346378697595553,-0.9833769221524863,4411.141,1.2082142070681048
3.402660754515897,4.152589435404936,2.6866110987705887,8.321321846834685,11.439171740202124,-0.9565798060844432,4883.312,1.2998734542832149
3.409317486730915,4.151970239591361,2.699083135691788,8.23807744072398,11.147240167890732,-0.9772401913298513,4663.907,1.2691220651743778
3.4133709426845633,4.170962379739071,2.6907134698484554,8.189029507624946,10.831285577855546,-0.9839943201059,4581.328,1.2555144634690785
3.4068009615962724,4.171135033653532,2.684500860538322,8.234868029314756,11.236293148641268,-0.9871874196801942,4553.031,1.2519876926897655
3.4061690632747035,4.170873392468351,2.687835669252526,8.238279702155017,11.08616967823061,-0.9901111158822024,4486.5,1.2374982003019996
3.406745720524415,4.170920111392399,2.690437364566134,8.219372551773532,10.751912617606896,-0.9865545525457216,4450.625,1.2231273969878986
3.4409645322869102,4.23781853684158,2.1792997733612083,9.035891964302168,13.880080551261509,-1.0031661082518326,6436.141,1.7282392323598248
3.4252545586780085,4.162338775528476,2.1744736968146285,8.872109574065124,12.941526372487642,-1.0024459582241103,5650.265,1.5161488467923143
3.425904453303529,4.180873304847234,2.195666899317151,8.6284456728549,13.359691095670462,-1.0023572232862559,5590.907,1.503121190703977
3.423608435843718,4.182266567788393,2.1796283675041006,8.63136091760955,12.683911154117247,-1.0022919216677797,5543.61,1.48586566102824
3.4211455348547464,4.180656549578995,2.1952581561866973,8.67696820980418,13.065399804685724,-1.0022939530561292,5499.046,1.4694562316392716
3.418211640329191,4.180899052149243,2.1940346005371705,8.714755394110101,12.802479603911388,-1.0024377453810243,5461.219,1.458955459264481
